Timestamp,OLAP02,OLAT05,Comp_G_T11,Comp_G_P11,Comp_G_P12,Comp_G_T12,Comp_G_F10,Comp_G_F03,Comp_G_T05,Comp_G_T13,Comp_G_T14,Comp_G_T15
2017-06-03 02:00:00,17.82638759664407,46.348321864846234,48.33351292334027,35.76222063819286,17.891036867500127,96.60529405383757,324.0428127912763,323.7228231718016,96.18457254202114,63.65990386984698,50.99726120118026,38.25846438879153
2017-06-03 03:00:00,17.771467186360834,46.197308452624085,48.37596253395367,35.83354307268871,17.98487849366764,97.30865203292974,326.2272732649301,325.67943160344237,96.71463140998684,63.75809383817458,50.85246115425251,38.9936613730182
2017-06-03 04:00:00,17.694021916769724,46.35830381588652,48.50952157449609,35.73369554132976,17.865117810782454,96.94348233067036,327.0176734631552,323.98544309297534,97.00246274266371,63.69408450844862,50.96303595110412,38.683519471462034
2017-06-03 05:00:00,17.802949606219713,46.03892636610204,48.24363190768631,35.68518284985645,17.979800870955064,96.9271453901683,324.7874268451407,325.64072737158745,95.95892063301272,62.70570931995275,50.0104777777391,37.5235451546586
2017-06-03 06:00:00,17.819217949384967,46.19184184530533,48.3526013213764,35.803452765534416,17.90759429956199,96.86548322148039,326.5836336955534,323.12556308004037,96.166734254685,62.729513327144176,49.95813992788691,38.05953307702443
2017-06-03 07:00:00,17.75713444644643,46.150368504547664,48.49908323782339,35.56779465272911,17.98582756126533,96.95625322813326,325.6092546180295,324.73306215797385,96.67530202641976,63.29074389768477,50.33637044724275,38.12712717412667
2017-06-03 08:00:00,17.733926901236753,46.30230888631009,48.4683381325284,35.59830447180933,17.926650937757298,96.78564432025735,327.70646722452125,324.4473708471616,96.3083054001442,63.63016884096928,50.50627741026689,38.404674092712746
2017-06-03 09:00:00,17.744726702541676,46.307565297091976,48.416018046281636,35.68804189670568,17.936132406050945,96.83439141680239,327.2453776364614,327.2549173288344,96.95374231051744,64.17343632773576,51.310303259579634,38.50220660724604
2017-06-03 10:00:00,17.757251065415844,46.63588536497159,48.62031664769071,35.8372301096544,17.91928189568064,97.51754210331117,329.9917362135672,327.28689878192864,96.65086421683428,64.18808199103772,51.52500969401695,38.76209543928383
2017-06-03 11:00:00,17.826344690269583,46.533852882542206,48.910005034299374,35.65400907952575,17.945937461917158,97.32166106514435,327.9706925275327,325.50077579856435,96.5966101403462,64.3726775134956,51.16277583576345,38.67322315146667
2017-06-03 12:00:00,17.77471695277885,46.71154399593922,48.76820253698177,35.80649787673002,18.01108306864089,97.70145668000148,328.6243339195163,325.02362791417136,96.95975307398287,64.72887894660951,51.7239692330738,38.666203548879714
2017-06-03 13:00:00,17.74698013939055,46.90310207963763,49.06931283809455,35.61584531934644,17.90640482678265,97.61056838438282,326.1198669005448,326.0654928827574,97.08561416533162,64.52255337749638,51.66200136600164,38.725028409590074
2017-06-03 14:00:00,17.820596654198077,46.870463988279916,48.96937750714009,35.791980369571895,18.006742166294355,97.57539633823508,327.04089439754904,325.85783132848394,96.8379963629853,64.6209309059426,51.62927515845914,38.69956528504056
2017-06-03 15:00:00,17.83107658529113,46.82755338449761,49.17811648196591,35.67033185639163,17.988804899936795,97.7932605892238,326.88205095538,325.82910116980577,97.19650954295547,65.08679812131302,51.8996558156507,38.70200884396234
2017-06-03 16:00:00,17.76329361909926,46.756344645543464,49.1091130885198,35.8323785442951,17.898840435828536,97.70517707140873,328.24439364514757,326.17520372476224,96.77071077174777,64.82726394326326,51.78773766822134,38.74593078956553
2017-06-03 17:00:00,17.81610319142614,46.62511827481445,49.0863459021175,35.68037607747491,18.034899451060877,97.44547493425797,328.003134728989,324.8193278319264,96.71044420696857,64.95792246941183,51.636163984191285,38.786205152396775
2017-06-03 18:00:00,17.74344242941547,46.67394049601079,48.64895222228967,35.86503688230447,17.912449404305733,97.53530432027277,326.2044848163677,326.6144331948518,96.67373898499761,64.8325715322787,51.37811632507837,38.50097043271715
2017-06-03 19:00:00,17.79885385182567,46.66303226302441,48.73930862713392,35.61682385725826,17.928915159407488,97.43027368033488,326.6042179069888,326.34432447193177,97.02529671125967,65.13213700489779,51.94253581575577,38.51588157940563
2017-06-03 20:00:00,17.753872720094854,46.64163358551779,48.84218684946396,35.72236441775016,18.023951539753522,97.3972947795045,325.5945619349882,324.8293058146494,97.32389291815419,65.46316283839202,51.9465402654483,38.684797222085926
2017-06-03 21:00:00,17.787835986056407,46.58434845159859,49.0349895148324,35.59762458226229,17.906072045014163,97.41795261396629,324.47313856005616,322.67964370911,97.22273649867883,65.325083264521,52.11805509344294,38.380987105816
2017-06-03 22:00:00,17.76144878621081,46.58575473419182,48.76206072289696,35.64033425507052,17.883088818401298,96.8260865575337,324.7969795066794,325.4557933539465,96.43439733868603,65.03039948014502,52.25644123623604,38.25638654736903
2017-06-03 23:00:00,17.759991430425565,46.27783574331244,48.493463541134375,35.543801538312394,17.932699359460777,96.55493165079076,327.43406139215216,325.3811324155736,96.1739818705341,64.64218555373645,51.6621171834158,38.11870518518047
2017-06-04 00:00:00,17.754352052421286,46.17772634288801,48.230703429835756,35.57229859007813,17.90119612591284,96.50539100437216,328.9751693206671,327.60491917490504,95.79931979065454,64.03728517722361,50.81575041895409,37.85561632922551
2017-06-04 01:00:00,17.75135991737598,45.82040540737807,48.085688629194664,35.89390051126843,17.90756909248192,96.66274555487112,329.28619080989654,326.45182078546003,95.93739518816079,64.3380366670072,50.42438273648972,38.01053591728543
2017-06-04 02:00:00,17.670987060527988,45.913863468190094,48.10834069962157,35.63126504295788,17.92686169711811,96.31706715902165,327.8096906330526,326.26159648185336,96.17301487241839,63.864123629664306,50.40078184659402,38.21932304811242
2017-06-04 03:00:00,17.760115413186558,46.120848803079994,47.972712954523054,35.73273425552164,17.90277198326702,96.46820510966018,326.9650033314946,325.5214949418589,96.11238590067454,63.877120850068486,50.1736159143076,37.94933697894527
2017-06-04 04:00:00,17.845884738111646,46.2090319043291,48.17586951144989,35.77477532284361,17.947915563918574,96.67313684803891,330.1813098808689,328.4983659989261,96.72983577657389,64.11783568748571,50.737825491365925,37.99665638179422
2017-06-04 05:00:00,17.833671818154606,46.57110745429712,48.51788339473119,35.83623290998613,17.92753778833458,96.90758828850407,329.2848670188185,327.50133124170077,96.56041610440062,64.03621138874603,50.62775015512337,38.21234132068559
2017-06-04 06:00:00,17.7183590680984,46.41304279956633,48.61586725218463,35.889234134358425,17.972001932267077,97.35961307378547,328.9484738135574,326.8352717517151,96.72492862627439,64.36218250463386,50.99652161112833,38.20770974968217
2017-06-04 07:00:00,17.778219264676228,46.789800754487395,48.806196294789444,35.76550324558663,17.964378773604246,97.60129074498352,327.50254211617147,327.22562824250144,97.60828429247915,65.5172736989018,52.265559583569136,38.23894631748986
2017-06-04 08:00:00,17.684993332667112,47.08317742191162,49.22312515511956,35.65643224330533,17.90472237564507,98.20287478026073,327.7453869630152,328.62795231618435,97.75312132609221,66.59544194276161,53.62121290017153,38.8928995775716
2017-06-04 09:00:00,17.684973110833862,47.13197775860425,49.20112538815764,35.7114722309566,17.99198405750396,98.05233809642479,329.5145309072058,328.3028101734997,98.05189627310112,67.24936249503328,54.265113855369904,39.25015742550503
2017-06-04 10:00:00,17.788591710142054,47.05978716288694,49.25998847890236,35.65748114285017,17.991470838948263,98.04786088257346,327.7941273753788,327.15201419994935,97.59483528977913,67.2487777688728,54.50440528640755,38.9438971774708
2017-06-04 11:00:00,17.82377166125492,47.106105572974904,49.4221369561301,35.90523988313327,18.02272158155308,97.9763626695439,331.2226329699917,331.0106509276934,97.43635513274246,67.76872553059472,54.87922575597945,39.12438243390306
2017-06-04 12:00:00,17.738014570058073,47.545434143817374,49.617950428497174,35.829112984305475,17.9627262130498,98.13004814201332,332.4940676229214,330.300578053438,97.79354350752845,68.12799691306728,54.713889950610216,39.20378461176769
2017-06-04 13:00:00,17.765761630930587,47.527295706189925,49.56364502090748,35.891510066463404,17.969488060552735,98.39090532362724,331.2622144936256,329.33983182552254,98.04496829291968,67.40052502900176,54.22882306538225,39.051785419555245
2017-06-04 14:00:00,17.823961472095593,47.25685395500514,49.56038642608327,35.75510010477231,17.978662370682926,98.12821432971514,332.1916991856928,331.5976971579969,98.15005201364764,67.10706082228951,53.901067392549116,39.0742811038293
2017-06-04 15:00:00,17.853936599273467,47.314007791503634,49.25174585280986,35.93667129135321,17.951728201661485,98.0216159408392,331.6656144650412,329.7680820256651,97.85194547158439,66.91757946577826,53.77825793447224,38.958731392910344
2017-06-04 16:00:00,17.846087226287697,47.029058903144765,49.370513244390494,35.85884266744166,17.911776411030306,97.96885574433433,332.1735054995958,329.7339220122538,97.67720268636477,67.03822966763204,53.34942729893866,38.906347527846606
2017-06-04 17:00:00,17.80761877010003,46.90649517645431,49.19209416726542,35.74169737311397,17.988618036578206,98.18664443041004,331.8415969387077,329.97002815847827,97.70752681673703,66.44641646482117,53.264300755682406,38.98084844116597
2017-06-04 18:00:00,17.723408312540474,46.90223729517516,48.995021462357926,35.93795130340212,17.97366980348009,98.13304846087149,331.9154966846973,330.2918792857265,97.9638990895745,66.86505775554507,53.86088217422063,39.037165501344035
2017-06-04 19:00:00,17.76888493495672,46.97323418535336,49.29849814531326,35.89155932552468,17.89622670536762,98.4722652708294,332.3524709309848,331.37970830921245,97.8566050686752,67.65011986993859,54.12978618144047,39.25753970162244
2017-06-04 20:00:00,17.73206018006567,46.8468782032748,49.102326043718705,35.87394232795698,17.854523340520416,98.66238086716056,332.5452808686758,331.03645015821786,98.04360530433408,67.5555371207843,54.146641102464145,39.11796247041776
2017-06-04 21:00:00,17.729401964666824,46.89441723441458,49.03211854055644,35.85731893435196,17.851803418408362,98.39012027340296,330.73533817181163,328.81736476512197,98.02308280388814,67.66522961337063,53.874938301424756,39.26445216680038
2017-06-04 22:00:00,17.714087432957857,46.70957564554133,48.91613443633406,35.86376437284562,17.906830853447165,97.75535200132086,330.64740670245703,330.71552332639783,97.38326591134832,67.4590803704817,53.81804467576371,39.0689721590111
2017-06-04 23:00:00,17.73661218658089,46.808711962367845,48.97901222705264,35.91728149404994,17.81331516392297,98.02008933416256,331.2793625931745,328.6598532251469,97.56281638440426,65.75291306756485,53.19204768311991,38.88987117972413
2017-06-05 00:00:00,17.687384840937703,46.53729298968751,48.71649725350757,35.647220731087984,17.900698725137506,97.04263286497991,328.62149217406875,327.2656529017326,96.7365022985555,65.81569800235923,52.27672296291524,38.28839426343704
2017-06-05 01:00:00,17.644137122208313,46.25625028854062,48.5379669901209,35.5681169300991,17.8764699179934,96.00840408850578,328.22307859878345,327.84740205263034,96.17522507557318,64.66919704630729,51.357309670895845,38.08240292469352
2017-06-05 02:00:00,17.796061054145692,46.25350316602223,48.14217547888084,35.8175109220104,18.00376613493717,96.54863490499996,332.4320564888367,328.81668589147256,96.38692127628505,64.43800718107401,51.04166629469569,37.75368153955801
2017-06-05 03:00:00,17.76429712854895,46.40827787755655,48.256265979618576,35.92257108791128,17.86802562148253,97.0040436028245,329.4283031213977,327.8816442150002,96.76830752964915,64.89741423289995,51.30256053991927,38.25101322642863
2017-06-05 04:00:00,17.75705051425077,46.28653433796803,48.556107973044746,35.904078930796,18.019814360209164,97.21152621388377,327.8536393549259,326.36438900746697,96.56033182427765,64.35832389955019,50.75638615746396,38.22179811535353
2017-06-05 05:00:00,17.900487223532792,46.63591907291991,48.631340592879624,35.90315557117929,18.03846335973363,97.76989576444501,327.43193493035596,326.36649633550917,97.04369727258216,64.90431950563614,51.28476811219554,38.461261975487375
2017-06-05 06:00:00,17.814756938085573,46.496447174776215,48.78432484920718,35.777763403193525,17.958741038582595,97.48330967959969,329.02483163968975,326.5085710116431,97.14362180668108,64.89867538639737,51.54480143696332,38.647746229129986
2017-06-05 07:00:00,17.807853352193376,46.79410284173498,48.887581860251736,35.975011943536636,17.976675343065406,97.9080993434663,330.89240481946774,327.39320490615,97.65561459955165,66.00738581352381,52.50910961846576,38.615980596689816
2017-06-05 08:00:00,17.758403700628865,47.126391310958624,49.00760616479837,35.99480206044817,17.93614310206748,97.92450029882099,330.1455408999691,329.7035879663228,97.38723694180875,66.97350403056082,53.84435409889035,38.98253801792389
2017-06-05 09:00:00,17.762030728584918,47.27060122780169,49.25395033233706,35.86371112131145,17.99841400658731,98.15849120535835,331.5356839583371,328.62845319461786,97.74060110770655,67.87534582389775,54.751569708394214,38.742336776631085
2017-06-05 10:00:00,17.80844281600119,47.28132521698101,49.347267892726606,35.99782328119986,17.993714825545087,98.82323549793902,329.9482267752029,328.6407898319145,97.64755847938069,68.45059308846159,55.38768820906141,38.5392763997413
2017-06-05 11:00:00,17.84430135202363,47.42273952819204,49.438012400115646,35.87723323036331,17.99879342483222,98.53767962217702,332.47910516160493,331.128316819626,98.33965474587758,68.6787891620982,55.864398765534844,38.40971926537337
2017-06-05 12:00:00,17.896806730620487,47.56549813277453,49.616361846356284,35.9476846974581,17.976408212220576,98.29835812417349,333.0145917867687,331.3076246608355,97.82463073597403,68.98560314718132,56.495454344831785,38.65756126498082
2017-06-05 13:00:00,17.79726028235305,47.5646205338788,49.719026111247075,36.09182661330733,17.92125072642248,98.88221987088947,334.18676628897214,331.3595442785982,98.54842071218194,69.415783444879,56.45333937426079,38.68200370154078
2017-06-05 14:00:00,17.7757504687776,47.309730402376616,49.80777744959293,36.01653661410079,17.946642295072305,99.01109162994581,334.07445139136024,333.59713586028033,98.3022347690783,69.80413746813531,56.62314687762035,38.661437752620515
2017-06-05 15:00:00,17.80308651124511,47.65321369994023,49.733421697866206,35.9315732861308,17.94929880419082,98.24163959432647,335.5100695162344,333.8285723488844,97.84620639481308,69.72204421277,56.38339101476129,38.756543216434125
2017-06-05 16:00:00,17.793830510258896,47.21405158818987,49.64565439511164,36.044542939145124,18.03700798841722,98.15097002043522,333.0655940997581,333.75163352300075,98.14160015073038,69.12532165668517,55.86244692623482,38.73188141681905
2017-06-05 17:00:00,17.87146419120573,47.49082419736055,49.653066659501675,35.89607689211086,17.93637501557461,97.99837895062316,334.43256331736455,331.7686138454795,97.59948027871327,68.8439294941099,55.25034312419219,38.439463877568826
2017-06-05 18:00:00,17.868450076057247,47.169457193122305,49.234011561287964,35.849290696535796,18.066069034075344,98.39681358045813,332.88418105911546,331.76834130259795,97.52971528816842,68.27534785644183,55.04863101028203,38.41572091518143
2017-06-05 19:00:00,17.878602305220245,46.982768530253125,49.18782160252435,35.9687029122813,17.954829164137077,98.38363521365319,331.5231273381548,329.3743368375963,97.73605342663284,67.22365886801465,54.102970494748675,38.13781661862894
2017-06-05 20:00:00,17.826515851608814,47.24843981088851,49.25888769415826,35.9111978194587,17.907045298446214,98.27280240803476,331.21474527104317,329.67928664700753,97.94141857047963,68.26321347643106,54.85807899037955,38.548969093370914
2017-06-05 21:00:00,17.832769728077842,47.11949112340738,49.213267953130305,35.83989031585439,17.922709259488528,98.31570262689868,330.98264067549076,329.97915949804093,97.55351769220138,67.98843690412859,54.78127295624417,38.53301104238392
2017-06-05 22:00:00,17.799382269830836,47.235287373686766,49.25593617759943,35.88099122253188,17.91557889307444,97.8674778611587,332.0062865223648,329.80165756911396,97.70774542188124,67.568551090314,54.06350008201985,38.40673042967694
2017-06-05 23:00:00,17.88081654618823,47.190890652450875,49.2274569174812,36.02706300652511,17.968328384588805,98.5006647131509,331.9574258248298,331.51473001456134,97.87733276798909,67.895782257644,53.835267615022524,38.35292574265795
2017-06-06 00:00:00,17.80130442542377,47.019011273491856,48.9645150604017,35.876246783602696,18.006181866925818,98.18206687363013,333.5326496263159,332.2437783353548,97.03883465520607,66.81977204080552,53.24591696715018,38.23775871584861
2017-06-06 01:00:00,17.816732886544358,46.52031781121833,48.97667141447297,36.04142165290568,17.96499657302745,97.77579050083587,333.62181808624285,331.25900576253684,97.35557596876266,66.92572595876554,53.188855305914345,37.826158140184354
2017-06-06 02:00:00,17.821359089985634,46.38924168531947,48.81653185312198,35.902117718196195,17.919545142388657,96.93463897683097,326.57374475014683,325.0735124436871,96.88119121296293,65.27550805881046,52.933000376825454,37.583414606684286
2017-06-06 03:00:00,17.70072906619762,46.256528887431664,48.44288070411226,35.76587786429467,17.869797325552923,97.25340903593772,319.31714768769035,319.14329021493677,96.67479195664416,64.08045192244009,51.948146531880184,37.494311575686
2017-06-06 04:00:00,17.76237691067843,46.32965691341091,48.48269472581503,35.69564738504704,17.979193781013944,97.20898154024283,320.39040085577255,318.3312153714508,96.71912409943073,63.15413948142208,51.182903636994965,37.39985782495974
2017-06-06 05:00:00,17.806229291036818,46.55169744657801,48.68046182698408,35.80552509457198,17.881418836828573,97.61753506611642,317.9321832980715,316.6222191433114,96.74642641442063,63.65938705440073,51.29209307005234,37.60071279249624
2017-06-06 06:00:00,17.655962279233066,46.73003303580616,48.81493252171855,35.906669938747896,17.90824389450325,97.53799552273404,319.2992610536004,318.2469448955806,96.96698321701338,64.52374337380942,52.86132521311924,37.73340326273238
